                     TT10M      WS10M    WD10M     SA10M   PRESSURE RAD-SOLAR RAD-TOTAL   RAD-NET  2-10M DT  Pasquill USTAR-Dry USTAR-Moist OBK-Dry Obk_Moist   ZI-OBS    ZI-DRY   ZI-MOIST  STACK-TT  STACK-VS    Q-SF6     Q-SO2  SF6PPB CONV SO2PPT CONV
  YY MM DD JDAYHR      (K)      (M/S)    (DEG)     (DEG)      (MB)    (W/M^2)   (W/M^2)   (W/M^2)    (C)     Category    (M/S)     (M/S)      (M)       (M)       (M)       (M)       (M)       (K)       (M/S)     (G/S)     (G/S)   (ug/PPB)    (ug/PPT)
  80  4 21 112 24    288.90      2.47    200.10      6.20   -999.99      0.00      0.00    -62.70    1.5400       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.30   -999.99   9442.90  6.1585E-03  2.6996E+00
  80  4 22 113  1    288.20      2.71    199.80      4.33   -999.99      0.00      0.00    -61.30    1.7440       6.0     0.156     0.156     20.30     20.30    102.00     68.00     68.00    432.00     30.50   -999.99   9373.10  6.1734E-03  2.7062E+00
  80  4 22 113  2    287.30      2.43    181.90     11.00   -999.99      0.00      0.00    -60.40    1.2970       6.0     0.104     0.104     10.20     10.20    135.00     40.00     40.00    432.00     31.30   -999.99   9305.40  6.1928E-03  2.7146E+00
  80  4 22 113  3    286.40      2.84    183.90      4.09   -999.99      0.00      0.00    -56.10    1.5410       6.0     0.172     0.172     24.50     24.50    138.00     78.00     78.00    432.00     31.90   -999.99   9182.00  6.2122E-03  2.7232E+00
  80  4 22 113  4    285.80      2.16    175.50      5.19   -999.99      0.00      0.00    -54.00    1.1230       6.0     0.096     0.096     10.20     10.20    184.00     38.00     38.00    432.00     31.40   -999.99   9092.30  6.2253E-03  2.7289E+00
  80  4 22 113  5    285.30      1.23    179.70      8.60   -999.99      0.00      0.00    -53.10    0.3277       7.0     0.052     0.052     10.20     10.20    265.00     27.00     27.00    432.00     32.30   -999.99   9128.90  6.2362E-03  2.7337E+00
  80  4 22 113  6    286.10      2.21    196.90      4.99   -999.99     27.40     27.38    -31.20    0.2570       6.0     0.096     0.096     10.20     10.20    275.00     38.00     38.00    432.00     32.90   -999.99   9038.20  6.2188E-03  2.7260E+00
  80  4 22 113  7    287.60      2.52    201.80      3.15   -999.99    163.30    163.25     80.60   -0.0774       5.0     0.251     0.243    -29.70    -43.60    311.00     42.10     26.10    432.00     29.40   -999.99   8747.00  6.1863E-03  2.7118E+00
  80  4 22 113  8    291.00      3.22    204.20      3.95   -999.99    341.30    341.34    226.60   -0.3328       4.0     0.329     0.317    -23.60    -34.40   -999.99    159.10     98.10    432.00     13.80   -999.99   4274.60  6.1140E-03  2.6801E+00
  80  4 22 113  9   -999.99   -999.99   -999.99      2.68   -999.99   -999.99   -999.99   -999.99 -999.9900       3.0     0.298     0.294    -12.20    -18.70   -999.99    329.10    204.10    432.00     31.90   -999.99   9838.90  6.0692E-03  2.6605E+00
  80  4 22 113 10   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       2.0     0.350     0.337    -14.90    -21.90   -999.99    418.10    340.10    432.00     32.00     11.50  10073.30  6.0692E-03  2.6605E+00
  80  4 22 113 11   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       2.0     0.577     0.565    -57.10    -88.40   -999.99    548.10    398.10    432.00     32.00     11.60  10224.10  6.0692E-03  2.6605E+00
  80  4 22 113 12    301.80      7.14    253.20      9.14   -999.99    838.60    838.61    648.40   -0.6716       3.0     0.655     0.640    -67.50   -104.00   -999.99   1149.10   2066.00    432.00     32.20     11.30  10437.40  5.8952E-03  2.5842E+00
  80  4 22 113 13    302.20      8.67    245.30      3.89   -999.99    835.40    835.43    721.10   -0.6392       4.0     0.802     0.788   -107.60   -165.30   -999.99   2588.00   2544.00    432.00     32.00     11.70  10536.80  5.8874E-03  2.5808E+00
  80  4 22 113 14    302.70      9.27    248.00      4.34    991.20    772.40    772.45    675.30   -0.6060       4.0     0.830     0.817   -131.80   -207.50   -999.99   2678.00   2636.00    432.00     32.00     12.20  10492.70  5.7498E-03  2.5205E+00
  80  4 22 113 15    302.80      9.79    247.00      6.42    990.10    659.20    659.23    563.50   -0.5031       4.0     0.865     0.854   -178.90   -284.20   -999.99   2791.00   2756.00    432.00     32.00     12.60  10540.50  5.7415E-03  2.5168E+00
  80  4 22 113 16    302.60      9.50    250.30      3.85    989.60    502.30    502.26    394.00   -0.3547       4.0     0.832     0.823   -228.00   -364.60   -999.99   2686.00   2658.00    432.00     32.00     13.00  10569.90  5.7424E-03  2.5172E+00
  80  4 22 113 17    302.20      8.48    253.70      3.26    989.30    274.40    274.36    205.00   -0.1733       4.0     0.739     0.733   -307.20   -494.60   -999.99   2466.10   2366.00    432.00     31.80     11.80  10557.70  5.7483E-03  2.5198E+00
  80  4 22 113 18    301.30      7.38    256.20      2.50    989.10    114.90    114.89     33.20    0.0236       4.0     0.633     0.631   -999.99   -999.99   -999.99   2478.10   2037.00    432.00     32.00   -999.99  10463.20  5.7643E-03  2.5268E+00
  80  4 22 113 19    299.90      5.63    259.40      1.72    989.20     15.90     15.95    -63.50    0.2560       4.0     0.449     0.449    171.60    171.60   -999.99   2478.10   1851.10    432.00     31.80   -999.99  10455.20  5.7918E-03  2.5389E+00
  80  4 22 113 20    297.30      4.54    253.30      2.92    989.40      0.00      0.00    -69.80    0.5794       5.0     0.348     0.348    102.80    102.80   -999.99   2478.10    221.00    432.00     31.30   -999.99  10045.50  5.8436E-03  2.5616E+00
  80  4 22 113 21    294.70      4.01    246.60      2.01    989.30      0.00      0.00    -69.40    0.7672       5.0     0.300     0.300     76.30     76.30    193.00    178.00    178.00    432.00     31.30   -999.99  10107.30  5.8946E-03  2.5839E+00
  80  4 22 113 22    293.50      4.20    245.00      2.08    989.10      0.00      0.00    -72.80    0.4771       5.0     0.320     0.320     86.10     86.10    197.00    195.00    195.00    432.00     30.80   -999.99   9797.10  5.9175E-03  2.5940E+00
  80  4 22 113 23    293.00      4.28    246.00      3.01    988.80      0.00      0.00    -71.50    0.4441       5.0     0.329     0.329     90.80     90.80    219.00    203.00    203.00    432.00     30.30   -999.99   9334.80  5.9258E-03  2.5976E+00
  80  4 22 113 24    292.00      3.68    243.70      3.22    988.70      0.00      0.00    -67.40    0.4437       5.0     0.270     0.270     61.00     61.00    226.00    152.00    152.00    432.00     29.80   -999.99   9088.40  5.9455E-03  2.6062E+00
  80  4 23 114  1    291.30      3.78    244.70      2.24    988.60      0.00      0.00    -64.20    0.4247       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.20   -999.99   8592.20  5.9592E-03  2.6122E+00
  80  4 23 114  2    291.10      4.42    249.10      2.85    988.30      0.00      0.00    -64.00    0.3120       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     27.10   -999.99   7764.80  5.9614E-03  2.6132E+00
  80  4 23 114  3    290.90      4.48    249.30      1.72    988.10      0.00      0.00    -62.00    0.3937       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.30   -999.99   6964.50  5.9643E-03  2.6145E+00
  80  4 23 114  4    292.20      4.62    265.90      7.73    988.30      0.00      0.00    -62.70    0.2870       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     24.40   -999.99   7021.80  5.9390E-03  2.6034E+00
  80  4 23 114  5    290.90      4.73    280.00     10.71    988.50      0.00      0.00    -65.50    0.1933       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     25.70   -999.99   7357.60  5.9667E-03  2.6156E+00
  80  4 23 114  6    289.80      4.04    291.00      5.93    989.30     24.30     24.30    -42.10    0.1416       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     27.10   -999.99   7375.60  5.9942E-03  2.6276E+00
  80  4 23 114  7    289.30      8.02     23.61     34.94    990.40    145.30    145.29     72.90   -0.0608       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     26.80   -999.99   7740.90  6.0113E-03  2.6351E+00
  80  4 23 114  8    287.90      8.72     44.46      4.99    991.70    316.60    316.61    241.40   -0.3561       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     27.90   -999.99   8118.00  6.0484E-03  2.6514E+00
  80  4 23 114  9    287.80      8.50     42.13      7.28    992.30    502.70    502.68    388.10   -0.6274       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.80   -999.99   8457.30  6.0542E-03  2.6539E+00
  80  4 23 114 10    288.40      7.25     39.28      5.40    992.80    649.40    649.43    502.70   -0.8390       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.20   -999.99   8706.30  6.0447E-03  2.6497E+00
  80  4 23 114 11    289.10      6.31     34.07      6.07    992.90    752.30    752.34    583.50   -0.9614       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.00   -999.99   9070.60  6.0306E-03  2.6436E+00
  80  4 23 114 12    289.90      5.48     26.22     10.23    992.40    809.50    809.49    637.50   -1.0650       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.60   -999.99   8982.90  6.0110E-03  2.6349E+00
  80  4 23 114 13    290.70      5.13     24.99      9.90    991.90    803.80    803.84    638.60   -1.0430       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.00   -999.99   9273.70  5.9914E-03  2.6264E+00
  80  4 23 114 14   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.90   -999.99   9274.70  6.0692E-03  2.6605E+00
  80  4 23 114 15    292.00      3.58     21.53     19.78    990.40    656.80    656.80    444.60   -0.7590       2.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.90   -999.99   9409.80  5.9557E-03  2.6107E+00
  80  4 23 114 16    292.50      2.86      4.78     12.02    990.00    466.50    466.54    279.30   -0.5895       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.80   -999.99   9300.90  5.9431E-03  2.6052E+00
  80  4 23 114 17    292.70      3.13    358.80     12.97    989.70    292.00    291.98    139.50   -0.4874       3.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.70   -999.99   8703.90  5.9373E-03  2.6026E+00
  80  4 23 114 18    292.40      2.90     14.03     14.00    989.50    108.30    108.31      1.00   -0.2206       4.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     29.90   -999.99   9205.20  5.9421E-03  2.6048E+00
  80  4 23 114 19    291.70      2.22     26.42      5.41    988.90     15.00     15.03    -67.70    0.4259       5.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.20   -999.99   9226.60  5.9528E-03  2.6094E+00
  80  4 23 114 20    290.90      2.13     22.73      7.26    988.90      0.00      0.00    -75.10    1.0430       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     31.10   -999.99   9362.00  5.9692E-03  2.6166E+00
  80  4 23 114 21    289.60      2.41    349.30      5.60    988.90      0.00      0.00    -78.50    0.3704       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.80   -999.99   8958.60  5.9960E-03  2.6284E+00
  80  4 23 114 22   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     30.10   -999.99   8531.70  6.0692E-03  2.6605E+00
  80  4 23 114 23   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     27.20   -999.99   7534.50  6.0692E-03  2.6605E+00
  80  4 23 114 24   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       6.0  -999.990  -999.990   -999.99   -999.99   -999.99   -999.99   -999.99    432.00     23.40   -999.99   6147.20  6.0692E-03  2.6605E+00
  80  4 24 115  1    283.70      1.21    198.80     16.01    989.00      0.00      0.00    -76.10    0.5263       7.0     0.052     0.052     10.20     10.20   -999.99     27.00     27.00    432.00     23.30   -999.99   5805.90  6.1213E-03  2.6833E+00
  80  4 24 115  2    283.70      0.81    223.20     17.44    988.50      0.00      0.00    -75.30    0.8247       7.0     0.035     0.035     10.20     10.20   -999.99     22.00     22.00    432.00     23.80   -999.99   5917.90  6.1182E-03  2.6819E+00
  80  4 24 115  3    283.30      1.05    216.00     76.67    988.00      0.00      0.00    -79.20    1.3670       7.0     0.048     0.048     10.20     10.20   -999.99     26.00     26.00    432.00     23.50   -999.99   5663.00  6.1237E-03  2.6844E+00
  80  4 24 115  4    282.50      0.89    262.60     49.72    987.90      0.00      0.00    -77.40    1.3780       7.0     0.038     0.038     10.00     10.00   -999.99     23.00     23.00    432.00     23.30   -999.99   5629.50  6.1404E-03  2.6917E+00
  80  4 24 115  5    280.90      1.99    229.20     32.62    987.80      0.00      0.00    -79.50    1.2010       6.0     0.085     0.085     10.00     10.00   -999.99     35.00     35.00    432.00     24.10   -999.99   5935.60  6.1748E-03  2.7068E+00
  80  4 24 115  6    281.30      3.04    286.90      3.62    987.90     42.20     42.18    -55.00    0.1424       5.0     0.189     0.189     28.80     28.80   -999.99     89.00     89.00    432.00     25.30   -999.99   6293.70  6.1666E-03  2.7032E+00
  80  4 24 115  7    281.80      3.96    301.50      6.41    988.10    224.40    224.38     69.40   -0.2075       4.0     0.360     0.354   -105.10   -164.40   -999.99   1163.00   1143.00    432.00     28.50   -999.99   7362.70  6.1569E-03  2.6989E+00
  80  4 24 115  8   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99   -999.99 -999.9900       3.0     0.510     0.503   -107.00   -169.20   -999.99   1646.00   1622.00    432.00     30.20   -999.99   7866.90  6.0692E-03  2.6605E+00
  80  4 24 115  9    281.40      7.47    354.40      8.43    988.30    546.10    546.06    364.40   -0.7261       4.0     0.670     0.659   -128.50   -202.40   -999.99   2162.00   2128.00    432.00     30.20     16.90   7783.70  6.1669E-03  2.7033E+00
  80  4 24 115 10    281.70      8.23      4.24      5.85    989.00    696.40    696.36    467.10   -0.9651       4.0     0.732     0.720   -130.80   -206.00   -999.99   2362.00   2325.00    432.00     30.20     17.40   7634.50  6.1647E-03  2.7023E+00
  80  4 24 115 11    281.70      7.15      6.48      5.93    989.90    785.70    785.68    534.30   -1.0730       3.0     0.649     0.635    -79.60   -123.40   -999.99    766.10   2050.00    432.00     30.30     17.80   7804.30  6.1703E-03  2.7048E+00
  80  4 24 115 12    281.70      7.68    359.80      5.07    990.50    787.40    787.45    527.00   -1.1060       3.0     0.695     0.683    -99.50   -155.40   -999.99    905.10   2204.00    432.00     29.80     17.00   7325.60  6.1741E-03  2.7064E+00
  80  4 24 115 13    281.00      7.68    350.50      7.31    990.70    696.90    696.86    478.50   -1.0670       4.0     0.693     0.681   -108.30   -169.60   -999.99   2236.00   2197.00    432.00     30.40     17.00   7435.50  6.1907E-03  2.7137E+00
  80  4 24 115 14    281.40      6.74    350.80      7.18    990.80    773.70    773.72    498.30   -1.0700       4.0     0.615     0.602    -72.80   -112.50   -999.99   1297.10   1942.00    432.00     30.60     17.40   7502.70  6.1825E-03  2.7102E+00
  80  4 24 115 15    282.10      5.58    355.50     10.12    991.00    696.20    696.20    424.00   -1.0130       3.0     0.524     0.511    -52.90    -81.00   -999.99   1833.10    905.10    432.00     30.70     16.50   7503.60  6.1684E-03  2.7040E+00
  80  4 24 115 16    282.50      5.61      4.37      7.57    991.00    490.10    490.13    310.80   -0.8455       4.0     0.516     0.504    -68.90   -106.20   -999.99   1893.10   1628.00    432.00     31.00     16.20   7677.00  6.1597E-03  2.7001E+00
  80  4 24 115 17    282.80      5.02      2.66      7.66    991.30    268.60    268.62    168.50   -0.6579       4.0     0.455     0.446    -86.90   -135.10   -999.99   1923.10   1438.00    432.00     31.10     16.40   7646.80  6.1550E-03  2.6981E+00
  80  4 24 115 18    282.70      5.25     19.06      6.55    991.60    109.50    109.49     17.40   -0.3775       4.0     0.454     0.453   -840.20   -999.99   -999.99   1926.10   1461.00    432.00     31.00     17.20   7698.40  6.1591E-03  2.6999E+00
  80  4 24 115 19    282.00      4.50     21.50      6.22    991.60     16.80     16.80    -82.10    0.0417       5.0     0.346     0.346     95.30     95.30   -999.99   1926.10   1032.10    432.00     31.00     16.70   7598.60  6.1744E-03  2.7066E+00
  80  4 24 115 20    281.30      3.64     18.10      3.30    992.10      0.00      0.00    -96.70    0.2855       5.0     0.257     0.257     52.50     52.50   -999.99   1926.10    138.00    432.00     30.50   -999.99   7546.20  6.1928E-03  2.7147E+00
